frame,time_s,angle_deg,leaflet_left_len,leaflet_right_len,asymmetry,tip_left_x,tip_left_y,tip_right_x,tip_right_y,base_left_x,base_left_y,base_right_x,base_right_y,angle_smooth_deg,speed_deg_s,asymmetry_smooth
556,18.551885218551885,2.6827772,392.46976,391.29593,0.0029953548,669.0,28.0,676.0,45.0,319.0,214.0,322.0,203.0,2.7297457456588745,0.0,0.002088347391691059
557,18.585251918585254,2.7767143,387.8534,387.39548,0.00118134,668.0,28.0,676.0,45.0,322.0,210.0,329.0,210.0,2.7297457456588745,-0.6944065171480178,0.002088347391691059
558,18.61861861861862,nan,nan,nan,nan,664.0,30.0,676.0,45.0,329.0,210.0,nan,nan,2.683405637741089,-0.6896976953744888,0.004859961530504127
559,18.651985318651985,nan,nan,nan,nan,nan,nan,676.0,45.0,nan,nan,338.0,216.0,2.6837198734283447,5.662631494402885,0.005792264884803444
560,18.685352018685354,2.5907254,411.89563,416.20306,0.01040319,664.0,30.0,676.0,45.0,258.0,218.0,336.0,216.0,3.061292290687561,5.657922672629356,0.0059728388441726565
561,18.71871871871872,nan,nan,nan,nan,676.0,45.0,nan,nan,nan,nan,334.0,225.0,3.061292290687561,0.020276872515678404,0.0059728388441726565
562,18.752085418752085,3.5318592,392.27573,391.6711,0.0015424879,676.0,45.0,686.0,67.0,326.0,226.0,331.0,228.0,3.062645435333252,3.5561375731229776,0.004445630901803573
563,18.785452118785454,nan,nan,nan,nan,665.0,29.0,nan,nan,nan,nan,nan,nan,3.298605442047119,3.531946209669115,0.0014668514486402273
564,18.81881881881882,3.0653517,384.5322,385.06754,0.001391215,676.0,45.0,686.0,63.0,339.0,232.0,341.0,232.0,3.2983442147572837,-1.7535252141952513,0.0029487768188118935
565,18.852185518852185,nan,nan,nan,nan,nan,nan,686.0,65.0,nan,nan,nan,nan,3.181586742401123,567.4889329183101,0.003651921288110316
566,18.885552218885554,3.2978218,378.37183,380.61563,0.0059126276,675.0,46.0,686.0,65.0,297.0,216.0,372.0,206.0,41.16881020863851,854.728706333041,0.04897751697959999
567,18.91891891891892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,358.0,213.0,60.22053945064545,285.49016269147387,0.07277066796086729
568,18.952285618952285,117.14326,410.85764,357.23383,0.13962871,12.0,30.0,668.0,28.0,372.0,229.0,372.0,227.0,60.22053945064545,852.9869245916603,0.07277066796086729
569,18.985652318985654,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,370.0,242.0,117.14325714111328,852.9869245916603,0.13962870836257935
570,19.01901901901902,nan,nan,nan,nan,12.0,30.0,686.0,45.0,342.0,214.0,nan,nan,117.14325714111328,nan,0.13962870836257935
571,19.052385719052385,nan,nan,nan,nan,nan,nan,686.0,44.0,nan,nan,318.0,230.0,nan,nan,nan
572,19.085752419085754,nan,nan,nan,nan,12.0,30.0,686.0,44.0,344.0,214.0,nan,nan,nan,nan,nan
573,19.11911911911912,nan,nan,nan,nan,12.0,30.0,686.0,45.0,nan,nan,350.0,270.0,nan,nan,nan
574,19.152485819152485,nan,nan,nan,nan,12.0,30.0,nan,nan,355.0,256.0,361.0,259.0,3.2316179275512695,nan,0.004181768279522657
575,19.185852519185854,nan,nan,nan,nan,nan,nan,676.0,45.0,nan,nan,nan,nan,3.2316179275512695,411.1442708373069,0.004181768279522657
576,19.21921921921922,3.231618,381.75647,383.35623,0.0041817683,664.0,28.0,676.0,46.0,315.0,231.0,359.0,219.0,30.668673038482666,411.1442708373069,0.056495403638109565
577,19.252585919252585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.668673038482666,141.55085763216013,0.056495403638109565
578,19.285952619285954,58.10573,402.84146,361.27032,0.10880904,12.0,30.0,49.0,401.0,357.0,221.0,372.0,229.0,40.11484305063883,417.8984218668937,0.0678569635686775
579,19.31931931931932,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,369.0,212.0,58.55645561218262,276.34756423473357,0.09969456121325493
580,19.352686019352685,59.007183,394.4176,360.23917,0.09058008,12.0,30.0,49.0,401.0,349.0,223.0,369.0,212.0,58.55645561218262,6.754151029586791,0.09969456121325493
581,19.386052719386054,nan,nan,nan,nan,12.0,30.0,43.0,401.0,nan,nan,nan,nan,59.00718307495117,-426.08528908431526,0.09058008342981339
582,19.41941941941942,nan,nan,nan,nan,12.0,30.0,nan,nan,350.0,214.0,353.0,213.0,30.12233555316925,-865.678880227804,0.059289767406880856
583,19.452786119452785,nan,nan,nan,nan,12.0,30.0,26.0,28.0,nan,nan,nan,nan,1.237488031387329,361.4763976192474,0.027999451383948326
584,19.486152819486154,1.237488,405.51324,394.31586,0.027999451,12.0,30.0,26.0,28.0,359.0,220.0,375.0,232.0,54.244884610176086,794.3158377331495,0.05283516179770231
585,19.51951951951952,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,54.244884610176086,0.0,0.05283516179770231
586,19.552886219552885,107.25228,423.01804,391.39014,0.07767087,12.0,30.0,668.0,29.0,353.0,267.0,367.0,274.0,54.244884610176086,10.523101980686187,0.05283516179770231
587,19.586252919586254,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,54.94712698459625,10.523101980686187,0.03898654463409912
588,19.61961961961962,nan,nan,nan,nan,nan,nan,677.0,46.0,328.0,243.0,361.0,219.0,54.94712698459625,-783.7927357524633,0.03898654463409912
589,19.65298631965299,2.6419728,379.32077,379.43542,0.00030221706,667.0,30.0,676.0,45.0,326.0,242.0,364.0,219.0,2.641972780227661,-783.7927357524633,0.000302217056741938
590,19.686353019686354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,380.0,229.0,2.641972780227661,0.0,0.000302217056741938
591,19.71971971971972,nan,nan,nan,nan,12.0,30.0,50.0,432.0,354.0,218.0,nan,nan,2.641972780227661,1688.2334024512766,0.000302217056741938
592,19.75308641975309,nan,nan,nan,nan,12.0,30.0,53.0,439.0,nan,nan,354.0,218.0,115.30352783203125,1688.2334024512766,0.07631859928369522
593,19.786453119786454,nan,nan,nan,nan,nan,nan,nan,nan,316.0,266.0,nan,nan,115.30352783203125,-19.322489376068113,0.07631859928369522
594,19.81981981981982,115.30353,372.75864,402.3357,0.0763186,12.0,30.0,667.0,30.0,321.0,247.0,323.0,227.0,114.01407241821289,-19.322489376068113,0.0768524743616581
595,19.85318651985319,nan,nan,nan,nan,12.0,30.0,667.0,30.0,323.0,250.0,nan,nan,114.01407241821289,0.0,0.0768524743616581
596,19.886553219886554,112.72462,383.31253,414.16965,0.07738635,12.0,30.0,676.0,45.0,318.0,265.0,323.0,250.0,114.01407241821289,-19.322489376068113,0.0768524743616581
597,19.91991991991992,nan,nan,nan,nan,12.0,30.0,668.0,29.0,nan,nan,331.0,251.0,112.72461700439453,-19.322489376068113,0.07738634943962097
598,19.95328661995329,nan,nan,nan,nan,nan,nan,nan,nan,339.0,194.0,nan,nan,112.72461700439453,nan,0.07738634943962097
599,19.986653319986655,nan,nan,nan,nan,667.0,30.0,677.0,46.0,nan,nan,341.0,223.0,nan,nan,nan
600,20.02002002002002,nan,nan,nan,nan,nan,nan,nan,nan,336.0,189.0,340.0,227.0,nan,nan,nan
601,20.05338672005339,nan,nan,nan,nan,12.0,30.0,672.0,44.0,nan,nan,nan,nan,nan,nan,nan
602,20.086753420086755,nan,nan,nan,nan,nan,nan,672.0,44.0,340.0,193.0,345.0,199.0,65.95272064208984,nan,0.018328644335269928
603,20.12012012012012,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,65.95272064208984,-442.1500222742557,0.018328644335269928
604,20.15348682015349,65.95272,383.7281,390.82635,0.018328644,12.0,30.0,49.0,450.0,353.0,205.0,354.0,205.0,36.44654631614685,-442.1500222742557,0.012916986597701907
605,20.186853520186855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.44654631614685,-158.34554215550423,0.012916986597701907
606,20.22022022022022,6.940372,389.04532,386.13632,0.007505329,667.0,31.0,686.0,74.0,332.0,229.0,334.0,232.0,25.879609902699787,-458.59332437038415,0.011058552035441002
607,20.25358692025359,nan,nan,nan,nan,667.0,30.0,nan,nan,334.0,230.0,nan,nan,5.843054533004761,-312.0572511792182,0.007423505885526538
608,20.286953620286955,4.745737,374.47162,371.73242,0.007341683,675.0,45.0,686.0,74.0,344.0,222.0,346.0,222.0,5.054968516031901,-25.935854494571682,0.005884592964624365
609,20.32032032032032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,344.0,213.0,4.112266778945923,-14.126385530233385,0.005074225016869605
610,20.35368702035369,3.4787965,368.46472,367.43198,0.0028067671,654.0,403.0,664.0,383.0,334.0,228.0,342.0,199.0,4.112266778945923,-9.492552398443221,0.005074225016869605
611,20.387053720387055,nan,nan,nan,nan,nan,nan,nan,nan,332.0,225.0,nan,nan,3.4787964820861816,-18.473122251033782,0.0028067671228200197
612,20.42042042042042,nan,nan,nan,nan,658.0,402.0,670.0,382.0,nan,nan,342.0,200.0,2.8794925212860107,-18.584772773981094,0.006405776483006775
613,20.45378712045379,nan,nan,nan,nan,nan,nan,nan,nan,338.0,227.0,342.0,220.0,2.2385714054107666,-9.604202921390533,0.008834961568936706
614,20.487153820487155,2.2801886,378.79413,382.60294,0.010004786,676.0,48.0,686.0,60.0,331.0,225.0,345.0,213.0,2.2385714054107666,0.0,0.008834961568936706
615,20.52052052052052,2.1969543,382.1446,385.08505,0.0076651373,677.0,48.0,686.0,60.0,331.0,225.0,340.0,214.0,2.2385714054107666,-0.8761135661602041,0.008834961568936706
616,20.55388722055389,nan,nan,nan,nan,nan,nan,686.0,60.0,340.0,232.0,nan,nan,2.180105368296305,-1.625986883640289,0.008234989984581867
617,20.587253920587255,nan,nan,nan,nan,676.0,47.0,686.0,60.0,nan,nan,333.0,223.0,2.130063772201538,-0.5891285043954826,0.007350092055276036
618,20.62062062062062,2.0631733,407.41656,410.29288,0.007035047,677.0,48.0,686.0,60.0,296.0,240.0,331.0,224.0,2.140790820121765,0.16074481308460234,0.007944728247821331
619,20.65398732065399,nan,nan,nan,nan,nan,nan,676.0,47.0,nan,nan,nan,nan,2.140790820121765,17.17174455821514,0.007944728247821331
620,20.687354020687355,2.2184083,376.00598,379.3501,0.00885441,677.0,48.0,686.0,60.0,331.0,217.0,342.0,198.0,3.286719719568888,26.33916615128517,0.009479119752844175
621,20.72072072072072,nan,nan,nan,nan,nan,nan,686.0,60.0,331.0,208.0,340.0,205.0,3.898492932319641,9.167421593070031,0.010701156221330166
622,20.75408742075409,5.5785775,373.5907,378.30807,0.012547903,666.0,29.0,686.0,60.0,333.0,209.0,341.0,203.0,3.898492932319641,467.2116561394929,0.010701156221330166
623,20.787454120787455,nan,nan,nan,nan,nan,nan,686.0,60.0,326.0,206.0,331.0,208.0,35.077115297317505,467.2116561394929,0.00820215791463852
624,20.82082082082082,nan,nan,nan,nan,12.0,30.0,nan,nan,339.0,207.0,nan,nan,35.077115297317505,442.03558861613266,0.00820215791463852
625,20.85418752085419,64.57565,367.91644,366.50034,0.003856413,12.0,30.0,44.0,421.0,330.0,211.0,345.0,192.0,64.57565307617188,442.03558861613266,0.0038564130663871765
626,20.887554220887555,nan,nan,nan,nan,12.0,30.0,43.0,421.0,330.0,211.0,nan,nan,64.57565307617188,0.0,0.0038564130663871765
627,20.92092092092092,nan,nan,nan,nan,12.0,30.0,nan,nan,321.0,210.0,329.0,211.0,64.57565307617188,839.9381060028076,0.0038564130663871765
628,20.95428762095429,nan,nan,nan,nan,12.0,30.0,686.0,61.0,329.0,211.0,nan,nan,120.62757873535156,839.9381060028076,0.05970428138971329
629,20.987654320987655,nan,nan,nan,nan,12.0,30.0,nan,nan,333.0,211.0,378.0,265.0,120.62757873535156,-865.6819991970061,0.05970428138971329
630,21.02102102102102,120.62758,399.8578,376.67657,0.05970428,12.0,30.0,686.0,61.0,329.0,211.0,378.0,265.0,62.857675552368164,-865.6819991970061,0.03053295990685001
631,21.05438772105439,nan,nan,nan,nan,nan,nan,686.0,63.0,nan,nan,nan,nan,62.857675552368164,0.0,0.03053295990685001
632,21.087754421087755,5.0877724,424.7617,425.34045,0.0013616384,666.0,29.0,686.0,61.0,304.0,277.0,321.0,252.0,62.857675552368164,-865.6819991970061,0.03053295990685001
633,21.12112112112112,nan,nan,nan,nan,nan,nan,686.0,61.0,nan,nan,nan,nan,5.087772369384766,-865.6819991970061,0.001361638423986733
634,21.15448782115449,nan,nan,nan,nan,12.0,30.0,nan,nan,321.0,207.0,330.0,211.0,5.087772369384766,nan,0.001361638423986733
635,21.187854521187855,nan,nan,nan,nan,12.0,30.0,668.0,29.0,324.0,211.0,nan,nan,nan,nan,nan
636,21.22122122122122,nan,nan,nan,nan,nan,nan,676.0,45.0,324.0,211.0,364.0,285.0,nan,nan,nan
637,21.25458792125459,nan,nan,nan,nan,12.0,30.0,668.0,29.0,330.0,211.0,nan,nan,122.51820373535156,nan,0.08336088806390762
638,21.287954621287955,nan,nan,nan,nan,nan,nan,676.0,46.0,321.0,208.0,330.0,211.0,123.01983261108398,7.5169087028503405,0.07135223038494587
639,21.32132132132132,122.5182,358.40097,389.57703,0.08336089,12.0,30.0,668.0,29.0,321.0,208.0,324.0,210.0,123.01983261108398,10.299920024871755,0.07135223038494587
640,21.35468802135469,123.52146,361.22153,383.3132,0.059343573,12.0,30.0,668.0,28.0,324.0,210.0,332.0,200.0,123.70718129475911,10.299920024871755,0.08097507432103157
641,21.388054721388055,nan,nan,nan,nan,nan,nan,676.0,45.0,nan,nan,320.0,209.0,123.70718129475911,-607.3594745340943,0.08097507432103157
642,21.42142142142142,125.08188,355.37305,392.86768,0.10022076,12.0,30.0,676.0,45.0,318.0,208.0,320.0,210.0,83.17601849635442,-909.6477061401306,0.061452181388934456
643,21.45478812145479,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,63.00329700112343,-302.28823160603633,0.06250648573040962
644,21.488154821488155,0.92471534,483.98398,472.13187,0.02479221,12.0,30.0,26.0,28.0,450.0,229.0,455.0,232.0,63.00329700112343,-930.2475461898742,0.06250648573040962
645,21.52152152152152,nan,nan,nan,nan,12.0,30.0,26.0,28.0,nan,nan,nan,nan,0.9247153401374817,-930.2475461898742,0.024792209267616272
646,21.55488822155489,nan,nan,nan,nan,11.0,29.0,nan,nan,324.0,190.0,448.0,229.0,0.9247153401374817,nan,0.024792209267616272
647,21.588254921588256,nan,nan,nan,nan,12.0,30.0,686.0,46.0,nan,nan,nan,nan,nan,nan,nan
648,21.62162162162162,nan,nan,nan,nan,12.0,30.0,nan,nan,274.0,223.0,321.0,163.0,nan,nan,nan
649,21.65498832165499,nan,nan,nan,nan,12.0,30.0,26.0,28.0,nan,nan,nan,nan,0.8142129778862,nan,0.005902979057282209
650,21.688355021688356,nan,nan,nan,nan,nan,nan,nan,nan,323.0,210.0,329.0,200.0,0.8142129778862,950.063398080021,0.005902979057282209
651,21.72172172172172,0.814213,388.66727,390.96835,0.005902979,686.0,59.0,686.0,53.0,319.0,208.0,333.0,203.0,64.21517381072044,950.063398080021,0.054022414376959205
652,21.75508842175509,nan,nan,nan,nan,nan,nan,677.0,46.0,321.0,206.0,333.0,203.0,64.21517381072044,-26.138110388070377,0.054022414376959205
653,21.788455121788456,127.616135,356.4772,394.84808,0.10214185,12.0,30.0,686.0,53.0,315.0,210.0,329.0,202.0,62.4708888332049,435.824533457905,0.044738884239147104
654,21.82182182182182,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,93.29922676086426,12.248605596721172,0.06415683683007956
655,21.85518852185519,58.98232,387.55902,397.83664,0.026171824,12.0,30.0,58.0,414.0,372.0,169.0,374.0,173.0,63.28827993075053,-931.6904896849393,0.04421401225651304
656,21.888555221888556,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,31.12435257434845,-631.0462869608401,0.015250093536451459
657,21.92192192192192,3.2663863,403.5951,401.85196,0.004328363,12.0,30.0,25.0,11.0,366.0,222.0,368.0,222.0,21.17641560236613,-432.33056581914417,0.012554241499553124
658,21.95528862195529,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,2.2734639644622803,324.33379262924194,0.005745450267568231
659,21.988655321988656,1.2805417,394.2753,391.46136,0.0071625374,12.0,30.0,19.0,24.0,348.0,232.0,352.0,234.0,42.82031234105428,903.952314006686,0.03525048137332002
660,22.02202202202202,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,62.597275376319885,566.0891219151019,0.05071154050529003
661,22.05538872205539,123.91401,392.0899,356.79477,0.09426054,12.0,30.0,673.0,45.0,348.0,210.0,369.0,217.0,80.5973641872406,847.5924071449041,0.0814097560942173
662,22.088755422088756,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,119.15999857584636,577.8610763132572,0.12756233910719553
663,22.12212212212212,116.59754,411.38818,356.5547,0.14280619,12.0,30.0,666.0,29.0,349.0,231.0,394.0,229.0,119.15999857584636,-35.61942380905158,0.12756233910719553
664,22.15548882215549,116.968445,411.09885,355.29742,0.14562029,12.0,30.0,666.0,29.0,348.0,229.0,396.0,228.0,116.78299331665039,-35.61942380905158,0.1442132368683815
665,22.188855522188856,nan,nan,nan,nan,12.0,30.0,nan,nan,344.0,211.0,nan,nan,116.78299331665039,2.778990840911865,0.1442132368683815
666,22.22222222222222,nan,nan,nan,nan,12.0,30.0,686.0,45.0,nan,nan,369.0,177.0,116.96844482421875,nan,0.14562028646469116
667,22.25558892225559,nan,nan,nan,nan,nan,nan,686.0,45.0,342.0,236.0,nan,nan,nan,nan,nan
668,22.288955622288956,nan,nan,nan,nan,604.0,461.0,nan,nan,nan,nan,348.0,190.0,nan,nan,nan
669,22.32232232232232,nan,nan,nan,nan,nan,nan,44.0,414.0,361.0,222.0,nan,nan,nan,nan,nan
670,22.35568902235569,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,330.0,201.0,nan,nan,nan
671,22.389055722389056,nan,nan,nan,nan,nan,nan,686.0,45.0,262.0,224.0,320.0,185.0,nan,nan,nan
672,22.42242242242242,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
673,22.45578912245579,nan,nan,nan,nan,nan,nan,686.0,59.0,322.0,208.0,327.0,211.0,49.233516693115234,nan,0.015003151260316372
674,22.489155822489156,nan,nan,nan,nan,669.0,381.0,nan,nan,nan,nan,328.0,210.0,49.233516693115234,0.0,0.015003151260316372
675,22.52252252252252,49.233517,388.8528,394.73093,0.015003151,669.0,385.0,686.0,59.0,319.0,210.0,324.0,211.0,49.233516693115234,0.0,0.015003151260316372
676,22.55588922255589,nan,nan,nan,nan,nan,nan,686.0,59.0,321.0,208.0,324.0,211.0,49.233516693115234,0.0,0.015003151260316372
677,22.589255922589256,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,320.0,216.0,49.233516693115234,nan,0.015003151260316372
678,22.622622622622625,nan,nan,nan,nan,nan,nan,668.0,368.0,320.0,217.0,nan,nan,nan,nan,nan
679,22.65598932265599,nan,nan,nan,nan,12.0,30.0,nan,nan,320.0,216.0,320.0,189.0,nan,nan,nan
680,22.689356022689356,nan,nan,nan,nan,12.0,30.0,26.0,28.0,322.0,216.0,nan,nan,nan,nan,nan
681,22.722722722722725,nan,nan,nan,nan,12.0,30.0,nan,nan,319.0,217.0,342.0,248.0,nan,nan,nan
682,22.75608942275609,nan,nan,nan,nan,12.0,30.0,669.0,29.0,nan,nan,nan,nan,nan,nan,nan
683,22.789456122789456,nan,nan,nan,nan,nan,nan,nan,nan,316.0,216.0,318.0,219.0,1.3910013437271118,nan,0.02581353858113289
684,22.822822822822825,nan,nan,nan,nan,12.0,30.0,26.0,28.0,318.0,221.0,nan,nan,1.3910013437271118,0.01369416832923889,0.02581353858113289
685,22.85618952285619,1.3910013,404.27032,393.96765,0.025813539,12.0,30.0,26.0,28.0,320.0,225.0,371.0,292.0,1.391915202140808,0.01369416832923889,0.026162941940128803
686,22.889556222889556,nan,nan,nan,nan,12.0,30.0,nan,nan,322.0,225.0,nan,nan,1.391915202140808,620.7624697011709,0.026162941940128803
687,22.922922922922925,1.3928291,398.41342,387.98874,0.026512345,12.0,30.0,26.0,28.0,322.0,225.0,365.0,277.0,42.81750543912252,931.1505516359209,0.04198742968340715
688,22.95628962295629,nan,nan,nan,nan,12.0,30.0,nan,nan,320.0,226.0,nan,nan,63.53075748682022,310.38808193475,0.05007437523454428
689,22.989656322989656,125.668686,358.89902,386.33728,0.073636405,12.0,30.0,675.0,44.0,317.0,225.0,332.0,188.0,63.53075748682022,931.1368574675917,0.05007437523454428
690,23.023023023023026,nan,nan,nan,nan,nan,nan,nan,nan,317.0,225.0,333.0,187.0,125.66868591308594,931.1368574675917,0.07363640516996384
691,23.05638972305639,nan,nan,nan,nan,663.0,394.0,676.0,45.0,320.0,228.0,nan,nan,125.66868591308594,nan,0.07363640516996384
692,23.089756423089757,nan,nan,nan,nan,nan,nan,nan,nan,320.0,227.0,333.0,187.0,nan,nan,nan
693,23.123123123123126,nan,nan,nan,nan,665.0,28.0,676.0,45.0,nan,nan,nan,nan,nan,nan,nan
694,23.15648982315649,nan,nan,nan,nan,675.0,44.0,nan,nan,318.0,227.0,332.0,188.0,nan,nan,nan
695,23.189856523189857,nan,nan,nan,nan,nan,nan,50.0,402.0,nan,nan,nan,nan,nan,nan,nan
696,23.223223223223226,nan,nan,nan,nan,12.0,30.0,nan,nan,305.0,240.0,317.0,229.0,nan,nan,nan
697,23.25658992325659,nan,nan,nan,nan,12.0,30.0,44.0,409.0,nan,nan,nan,nan,nan,nan,nan
698,23.289956623289957,nan,nan,nan,nan,nan,nan,nan,nan,320.0,228.0,332.0,191.0,nan,nan,nan
699,23.323323323323326,nan,nan,nan,nan,683.0,44.0,686.0,46.0,nan,nan,nan,nan,nan,nan,nan
700,23.35669002335669,nan,nan,nan,nan,nan,nan,nan,nan,358.0,251.0,371.0,291.0,nan,nan,nan
701,23.390056723390057,nan,nan,nan,nan,657.0,396.0,670.0,378.0,nan,nan,nan,nan,nan,nan,nan
702,23.423423423423426,nan,nan,nan,nan,nan,nan,nan,nan,313.0,249.0,323.0,228.0,2.226334571838379,nan,0.011134617030620575
703,23.45679012345679,nan,nan,nan,nan,676.0,48.0,686.0,60.0,nan,nan,nan,nan,2.226334571838379,-0.8440277212858199,0.011134617030620575
704,23.490156823490157,2.2263346,384.31268,388.6158,0.011134617,676.0,48.0,686.0,60.0,321.0,229.0,334.0,191.0,2.170009732246399,-0.8440277212858199,0.010086509864777327
705,23.523523523523526,nan,nan,nan,nan,nan,nan,nan,nan,318.0,230.0,nan,nan,2.170009732246399,0.0,0.010086509864777327
706,23.55689022355689,2.113685,409.44168,413.15918,0.009038403,676.0,48.0,686.0,60.0,301.0,240.0,322.0,229.0,2.170009732246399,888.5285665011405,0.010086509864777327
707,23.590256923590257,nan,nan,nan,nan,nan,nan,686.0,60.0,301.0,240.0,322.0,229.0,61.46454203128815,1185.5195452505347,0.0632278653793037
708,23.623623623623626,nan,nan,nan,nan,12.0,30.0,nan,nan,316.0,227.0,322.0,229.0,81.2837598323822,890.1727652353047,0.08043147095789512
709,23.65699032365699,120.8154,363.33627,408.6591,0.11741733,15.0,30.0,686.0,60.0,312.0,240.0,320.0,227.0,120.8687973022461,232.37613278031338,0.11612800508737564
710,23.690357023690357,120.922195,365.27386,409.77676,0.11483868,12.0,30.0,686.0,60.0,311.0,240.0,319.0,228.0,96.79100926717122,-360.80565370559697,0.09356499339143436
711,23.723723723723726,nan,nan,nan,nan,nan,nan,686.0,60.0,320.0,228.0,327.0,240.0,96.79100926717122,-180.00274134635916,0.09356499339143436
712,23.75709042375709,48.635433,384.96915,404.0795,0.04843897,670.0,385.0,686.0,60.0,318.0,226.0,319.0,230.0,84.7788143157959,-721.6113074111937,0.08163882605731487
713,23.790457123790457,nan,nan,nan,nan,nan,nan,686.0,60.0,nan,nan,nan,nan,48.635433197021484,-541.6085660648346,0.04843896999955177
714,23.823823823823826,nan,nan,nan,nan,49.0,452.0,nan,nan,315.0,227.0,316.0,230.0,48.635433197021484,nan,0.04843896999955177
715,23.85719052385719,nan,nan,nan,nan,nan,nan,686.0,45.0,314.0,228.0,317.0,229.0,nan,nan,nan
716,23.890557223890557,nan,nan,nan,nan,660.0,381.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
717,23.923923923923926,nan,nan,nan,nan,nan,nan,686.0,43.0,316.0,225.0,377.0,256.0,nan,nan,nan
718,23.95729062395729,nan,nan,nan,nan,662.0,23.0,676.0,46.0,nan,nan,nan,nan,49.9498405456543,nan,0.054375410079956055
719,23.990657323990657,nan,nan,nan,nan,nan,nan,677.0,46.0,291.0,241.0,313.0,228.0,49.9498405456543,-370.4500123134255,0.054375410079956055
720,24.024024024024026,49.94984,392.2308,414.15457,0.05437541,665.0,386.0,671.0,45.0,293.0,242.0,313.0,228.0,25.228451669216156,-494.21718160539854,0.02763002665597014
721,24.05739072405739,nan,nan,nan,nan,nan,nan,671.0,45.0,310.0,244.0,317.0,225.0,16.969047645727795,-123.76716929197308,0.01982466036376233
722,24.090757424090757,0.5070628,404.67825,405.0364,0.00088464323,670.0,43.0,672.0,46.0,310.0,244.0,317.0,225.0,16.969047645727795,-247.10859080269933,0.01982466036376233
723,24.124124124124126,0.4502396,403.35748,405.0608,0.004213928,670.0,43.0,673.0,45.0,313.0,244.0,317.0,225.0,0.4786511957645416,-247.10859080269933,0.002549285505665466
724,24.15749082415749,nan,nan,nan,nan,nan,nan,671.0,29.0,310.0,228.0,nan,nan,0.4786511957645416,-0.4257477812469005,0.002549285505665466
725,24.190857524190857,nan,nan,nan,nan,12.0,30.0,nan,nan,308.0,246.0,310.0,226.0,0.4502395987510681,nan,0.0042139277793467045
726,24.224224224224226,nan,nan,nan,nan,12.0,30.0,673.0,45.0,311.0,227.0,nan,nan,nan,nan,nan
727,24.257590924257592,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,392.0,201.0,nan,nan,nan
728,24.290957624290957,nan,nan,nan,nan,12.0,30.0,670.0,43.0,334.0,205.0,nan,nan,128.63397216796875,nan,0.010385233908891678
729,24.324324324324326,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,370.0,165.0,128.63397216796875,0.0,0.010385233908891678
730,24.357691024357692,128.63397,367.61392,363.8159,0.010385234,12.0,30.0,671.0,45.0,310.0,227.0,370.0,165.0,128.63397216796875,0.0,0.010385233908891678
731,24.391057724391057,nan,nan,nan,nan,12.0,30.0,672.0,46.0,nan,nan,nan,nan,128.63397216796875,0.0,0.010385233908891678
732,24.424424424424426,nan,nan,nan,nan,12.0,30.0,nan,nan,315.0,224.0,392.0,201.0,128.63397216796875,nan,0.010385233908891678
733,24.457791124457792,nan,nan,nan,nan,12.0,30.0,81.0,19.0,nan,nan,nan,nan,nan,nan,nan
734,24.491157824491157,nan,nan,nan,nan,12.0,30.0,nan,nan,361.0,303.0,365.0,274.0,nan,nan,nan
735,24.524524524524526,nan,nan,nan,nan,12.0,30.0,49.0,450.0,nan,nan,nan,nan,nan,nan,nan
736,24.557891224557892,nan,nan,nan,nan,12.0,30.0,nan,nan,323.0,214.0,329.0,207.0,126.23179626464844,nan,0.14429250359535217
737,24.591257924591257,nan,nan,nan,nan,12.0,30.0,668.0,29.0,nan,nan,nan,nan,126.23179626464844,0.0,0.14429250359535217
738,24.624624624624627,126.2318,341.5055,394.61374,0.1442925,12.0,30.0,669.0,29.0,307.0,228.0,315.0,162.0,126.23179626464844,0.0,0.14429250359535217
739,24.657991324657992,nan,nan,nan,nan,12.0,30.0,nan,nan,307.0,228.0,nan,nan,126.23179626464844,0.0,0.14429250359535217
