frame,time_s,angle_deg,leaflet_left_len,leaflet_right_len,asymmetry,tip_left_x,tip_left_y,tip_right_x,tip_right_y,base_left_x,base_left_y,base_right_x,base_right_y,angle_smooth_deg,angle_plot_deg,speed_deg_s,asymmetry_smooth,asymmetry_plot
138,4.604604604604605,26.74712883438274,136.7808466123821,171.81967291320282,0.22708209535542134,271.0,294.0,350.0,290.0,197.0,429.0,301.0,429.0,24.746159398054626,20.56599683309817,22.917176851929778,0.22708209535542134,0.22708209535542134
139,4.637971304637971,24.746159398054626,138.07968713753664,180.0,0.26358371538725234,274.0,294.0,353.0,285.0,197.0,429.0,293.0,429.0,24.746159398054626,21.330667398728124,17.722165149513053,0.22708209535542134,0.22708209535542134
140,4.671338004671338,25.64254477854956,136.94524453225822,176.4652940382329,0.25219349474482333,271.0,294.0,350.0,285.0,197.0,429.0,299.0,429.0,25.194352088302093,21.748657170069343,12.527153447096326,0.22708209535542134,0.22708209535542134
141,4.704704704704705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,293.0,429.0,25.418448433425826,22.166646941410562,11.458588425964889,nan,0.23963779505012234
142,4.738071404738071,13.960107756386869,144.05641256119077,216.340587962592,0.40113638735254215,287.0,294.0,358.0,249.0,186.0,431.0,293.0,429.0,25.64254477854956,22.5133277356993,10.390023404833396,0.25219349474482333,0.25219349474482333
143,4.7714381047714385,13.960107756386869,144.05641256119077,216.340587962592,0.40113638735254215,287.0,294.0,358.0,249.0,186.0,431.0,293.0,429.0,25.918690792507853,22.860008529988033,16.653600128381505,0.26358371538725234,0.26358371538725234
144,4.804804804804805,nan,nan,nan,nan,nan,nan,358.0,249.0,nan,nan,nan,nan,nan,23.624679095617985,22.917176851929725,nan,0.2979718833785748
145,4.838171504838171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.38934966124794,14.13198537898895,nan,0.3323600513698972
146,4.8715382048715385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.567754529651282,5.346793906048176,nan,0.34955413536555846
147,4.904904904904905,38.17974556151928,71.386273190299,84.07734534343957,0.16326742260133842,298.0,292.0,350.0,287.0,269.0,353.0,355.0,371.0,19.801326267468212,24.746159398054626,5.346793906048229,0.40113638735254215,0.3667482193612197
148,4.938271604938272,nan,nan,nan,nan,nan,nan,nan,nan,272.0,351.0,nan,nan,nan,nan,nan,nan,0.38394230335688095
149,4.971638304971639,nan,147.87156589419075,91.8313671900838,0.46758041700227665,183.0,280.0,365.0,287.0,269.0,349.0,347.0,369.0,nan,nan,nan,0.4343584021774094,0.40113638735254215
150,5.005005005005005,nan,147.87156589419075,91.8313671900838,0.46758041700227665,183.0,280.0,365.0,287.0,269.0,349.0,347.0,369.0,nan,nan,nan,0.46758041700227665,0.40944189105875894
151,5.038371705038372,nan,nan,nan,nan,189.0,283.0,nan,nan,275.0,351.0,344.0,369.0,nan,nan,nan,nan,0.4177473947649758
152,5.071738405071739,nan,nan,nan,nan,nan,nan,368.0,287.0,280.0,351.0,344.0,369.0,nan,nan,nan,nan,0.4260528984711926
153,5.105105105105105,nan,nan,nan,nan,280.0,287.0,365.0,287.0,nan,nan,347.0,369.0,nan,nan,nan,nan,0.4343584021774094
154,5.138471805138472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.450969409589843
155,5.171838505171839,nan,154.39073806417275,95.56411460375699,0.47069799071729296,183.0,283.0,368.0,287.0,280.0,362.0,347.0,369.0,nan,nan,nan,0.46758041700227665,0.46758041700227665
156,5.205205205205205,nan,nan,nan,nan,nan,nan,368.0,287.0,280.0,362.0,347.0,369.0,nan,nan,nan,nan,nan
157,5.238571905238572,nan,nan,nan,nan,201.0,290.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
158,5.271938605271939,nan,nan,nan,nan,nan,nan,368.0,287.0,283.0,369.0,285.0,371.0,nan,nan,nan,nan,nan
159,5.305305305305305,nan,nan,nan,nan,204.0,292.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
160,5.3386720053386725,nan,nan,nan,nan,nan,nan,368.0,287.0,237.0,431.0,296.0,429.0,nan,nan,nan,nan,nan
161,5.372038705372039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
162,5.405405405405405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
163,5.4387721054387725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
164,5.472138805472139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
165,5.505505505505505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
166,5.538872205538873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,5.572238905572239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
168,5.605605605605605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
169,5.638972305638973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
170,5.672339005672339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
171,5.705705705705706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
172,5.739072405739073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
173,5.772439105772439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,5.805805805805806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
175,5.839172505839173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
176,5.872539205872539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
177,5.9059059059059065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
178,5.939272605939273,10.034727273146833,139.04405776587507,184.06588494340824,0.2786780672858548,260.0,292.0,291.0,249.0,199.0,431.0,328.0,431.0,7.870907711842065,7.281047845176795,0.0,0.27163262854509157,0.27163262854509157
179,5.972639305972639,nan,nan,nan,nan,260.0,292.0,nan,nan,205.0,431.0,nan,nan,nan,7.281047845176795,0.0,nan,0.2681553307241178
180,6.0060060060060065,nan,nan,nan,nan,266.0,289.0,293.0,252.0,nan,nan,328.0,431.0,nan,7.281047845176795,0.0,nan,0.26467803290314407
181,6.039372706039373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.281047845176795,0.0,nan,0.26467803290314407
182,6.072739406072739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.281047845176795,0.0,nan,0.26467803290314407
183,6.106106106106107,7.870907711842065,139.97589078123417,183.9735035270025,0.27163262854509157,263.0,290.0,293.0,251.0,194.0,429.0,299.0,429.0,7.281047845176795,7.281047845176795,0.0,0.27163262854509157,0.2612007350821703
184,6.139472806139473,7.870907711842065,139.97589078123417,183.9735035270025,0.27163262854509157,263.0,290.0,293.0,251.0,194.0,429.0,299.0,429.0,7.281047845176795,7.281047845176795,0.8839050101979068,0.26467803290314407,0.2577234372611965
185,6.172839506172839,7.870907711842065,139.97589078123417,183.9735035270025,0.27163262854509157,263.0,290.0,293.0,251.0,194.0,429.0,299.0,429.0,7.281047845176795,7.340033831843322,1.7678100203958136,0.26467803290314407,0.2577234372611965
186,6.206206206206207,7.870907711842065,139.97589078123417,183.9735035270025,0.27163262854509157,263.0,290.0,293.0,251.0,194.0,429.0,299.0,429.0,6.691187978511526,7.399019818509849,1.7678100203958136,0.2577234372611965,0.2577234372611965
187,6.239572906239573,6.691187978511526,138.75518008348374,179.8054504179448,0.2577234372611965,266.0,292.0,293.0,256.0,189.0,429.0,299.0,429.0,6.691187978511526,7.458005805176376,1.7678100203958136,0.2577234372611965,0.2577234372611965
188,6.2729396062729395,6.691187978511526,138.75518008348374,179.8054504179448,0.2577234372611965,266.0,292.0,293.0,256.0,189.0,429.0,299.0,429.0,6.691187978511526,7.516991791842903,0.8839050101979068,0.2577234372611965,0.2577234372611965
189,6.306306306306307,6.691187978511526,138.75518008348374,179.8054504179448,0.2577234372611965,266.0,292.0,293.0,256.0,189.0,429.0,299.0,429.0,6.691187978511526,7.516991791842903,0.0,0.2577234372611965,0.2577234372611965
190,6.339673006339673,6.691187978511526,138.75518008348374,179.8054504179448,0.2577234372611965,266.0,292.0,293.0,256.0,189.0,429.0,299.0,429.0,6.691187978511526,7.516991791842903,0.0,0.2577234372611965,0.2577234372611965
191,6.3730397063730395,6.691187978511526,138.75518008348374,179.8054504179448,0.2577234372611965,266.0,292.0,293.0,256.0,189.0,429.0,299.0,429.0,6.691187978511526,7.516991791842903,2.8444679997941793,0.2577234372611965,0.2577234372611965
192,6.406406406406407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.706812812850189,18.063606142359053,nan,0.25166595111796364
193,6.439773106439773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.722437647188853,30.438276285129735,nan,0.24560846497473082
194,6.4731398064731405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.738062481527516,30.438276285129724,nan,0.23955097883149795
195,6.506506506506507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.753687315866179,30.438276285129724,nan,0.2334934926882651
196,6.539873206539873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.769312150204842,30.43827628512975,nan,0.22743600654503227
197,6.5732399065732405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.784936984543506,30.43827628512975,nan,0.22137852040179942
198,6.606606606606607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.80056181888217,30.438276285129724,nan,0.21532103425856658
199,6.639973306639973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.816186653220832,30.438276285129724,nan,0.2092635481153337
200,6.673340006673341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.831811487559495,30.438276285129724,nan,0.20320606197210087
201,6.706706706706707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.847436321898158,22.82870721384732,nan,0.19714857582886802
202,6.740073406740073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.35524873906749,15.219138142564862,nan,0.1941198327572516
203,6.773440106773441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.86306115623682,15.219138142564809,nan,0.19109108968563518
204,6.806806806806807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.37087357340615,15.219138142564862,nan,0.18806234661401877
205,6.8401735068401734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.878685990575484,15.219138142564915,nan,0.18503360354240234
206,6.873540206873541,21.04547583881367,164.11048107905845,192.75956526201236,0.16055751653403363,283.0,269.0,354.0,269.0,197.0,429.0,296.0,429.0,21.925560493591473,19.386498407744817,15.219138142564862,0.16686114511270378,0.1820048604707859
207,6.906906906906907,21.925560493591473,163.783393541592,193.60010330575756,0.16686114511270378,280.0,269.0,354.0,269.0,197.0,429.0,293.0,429.0,21.925560493591473,19.894310824914147,15.219138142564809,0.16686114511270378,0.17897611739916947
208,6.9402736069402735,21.925560493591473,163.783393541592,193.60010330575756,0.16686114511270378,280.0,269.0,354.0,269.0,197.0,429.0,293.0,429.0,21.925560493591473,20.402123242083476,15.219138142564862,0.16686114511270378,0.17594737432755306
209,6.973640306973641,21.925560493591473,163.783393541592,193.60010330575756,0.16686114511270378,280.0,269.0,354.0,269.0,197.0,429.0,293.0,429.0,21.925560493591473,20.90993565925281,15.219138142564915,0.16686114511270378,0.17291863125593665
210,7.007007007007007,21.925560493591473,163.783393541592,193.60010330575756,0.16686114511270378,280.0,269.0,354.0,269.0,197.0,429.0,293.0,429.0,21.925560493591473,21.417748076422143,15.219138142564862,0.16686114511270378,0.16988988818432021
211,7.040373707040374,21.925560493591473,163.783393541592,193.60010330575756,0.16686114511270378,280.0,269.0,354.0,269.0,197.0,429.0,293.0,429.0,21.925560493591473,21.925560493591473,15.219138142564809,0.16686114511270378,0.16686114511270378
212,7.073740407073741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
213,7.107107107107107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
214,7.140473807140474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
215,7.173840507173841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
216,7.207207207207207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
217,7.240573907240575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
218,7.273940607273941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
219,7.307307307307307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
220,7.340674007340675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
221,7.374040707374041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
222,7.407407407407407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
223,7.440774107440775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
224,7.474140807474141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
225,7.5075075075075075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
226,7.540874207540875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
227,7.574240907574241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
228,7.607607607607608,38.98077938031255,97.12363255150623,100.46392387319938,0.03381074579932895,283.0,265.0,349.0,265.0,299.0,349.0,323.0,367.0,35.90939108947121,35.90939108947121,0.0,0.07928265688763407,0.07928265688763407
229,7.640974307640975,nan,nan,nan,nan,283.0,265.0,343.0,265.0,nan,nan,326.0,366.0,35.90939108947121,35.90939108947121,0.0,nan,0.07928265688763407
230,7.674341007674341,nan,nan,nan,nan,280.0,265.0,343.0,265.0,293.0,349.0,nan,nan,35.90939108947121,35.90939108947121,0.0,nan,0.07928265688763407
231,7.707707707707708,35.90939108947121,102.15674231297707,94.36630754670864,0.07928265688763407,285.0,263.0,346.0,265.0,297.0,348.0,353.0,366.0,35.90939108947121,35.90939108947121,0.0,0.07928265688763407,0.07928265688763407
232,7.741074407741075,35.90939108947121,102.15674231297707,94.36630754670864,0.07928265688763407,285.0,263.0,346.0,265.0,297.0,348.0,353.0,366.0,35.90939108947121,35.90939108947121,-32.2956456715488,0.07928265688763407,0.07928265688763407
233,7.774441107774441,35.90939108947121,102.15674231297707,94.36630754670864,0.07928265688763407,285.0,263.0,346.0,265.0,297.0,348.0,353.0,366.0,35.90939108947121,33.754192846458274,-64.5912913430976,0.07928265688763407,0.08272519857588687
234,7.807807807807808,35.90939108947121,102.15674231297707,94.36630754670864,0.07928265688763407,285.0,263.0,346.0,265.0,297.0,348.0,353.0,366.0,35.90939108947121,31.59899460344534,-64.5912913430976,0.07928265688763407,0.08616774026413968
235,7.841174507841175,35.90939108947121,102.15674231297707,94.36630754670864,0.07928265688763407,285.0,263.0,346.0,265.0,297.0,348.0,353.0,366.0,35.90939108947121,29.443796360432408,-64.59129134309754,0.07928265688763407,0.0873058370438091
236,7.874541207874541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.28859811741948,-21.775738025754833,nan,0.08616774026413968
237,7.907907907907909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.99062732301133,21.03981529158776,nan,0.08272519857588687
238,7.941274607941275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.69265652860318,10.519907645793854,nan,0.07928265688763407
239,7.974641307974641,18.66780514536775,123.8880543071042,111.32497473613007,0.10682299039365646,258.0,240.0,298.0,243.0,277.0,346.0,336.0,362.0,18.66780514536775,28.69265652860318,0.0,0.10682299039365646,0.07928265688763407
240,8.008008008008009,18.66780514536775,123.8880543071042,111.32497473613007,0.10682299039365646,258.0,240.0,298.0,243.0,277.0,346.0,336.0,362.0,18.66780514536775,28.69265652860318,0.0,0.10682299039365646,0.07928265688763407
241,8.041374708041374,18.66780514536775,123.8880543071042,111.32497473613007,0.10682299039365646,258.0,240.0,298.0,243.0,277.0,346.0,336.0,362.0,18.66780514536775,28.69265652860318,0.0,0.10682299039365646,0.07928265688763407
242,8.074741408074741,18.66780514536775,123.8880543071042,111.32497473613007,0.10682299039365646,258.0,240.0,298.0,243.0,277.0,346.0,336.0,362.0,18.66780514536775,28.69265652860318,0.0,0.10682299039365646,0.07928265688763407
243,8.108108108108109,18.66780514536775,123.8880543071042,111.32497473613007,0.10682299039365646,258.0,240.0,298.0,243.0,277.0,346.0,336.0,362.0,18.66780514536775,28.69265652860318,0.0,0.10682299039365646,0.07928265688763407
244,8.141474808141474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.69265652860318,0.0,nan,0.07928265688763407
245,8.174841508174842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.69265652860318,0.0,nan,0.07928265688763407
246,8.208208208208209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.69265652860318,-10.519907645793854,nan,0.07925440553838958
247,8.241574908241574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.99062732301133,0.0,nan,0.07006487725330063
248,8.274941608274942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.69265652860318,29.29770739301674,nan,0.07006487725330063
249,8.308308308308309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.94576295150761,37.55559949444572,nan,0.07006487725330063
250,8.341675008341676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.198869374412038,37.555599494445666,nan,0.07006487725330063
251,8.375041708375042,40.41886251716475,98.08159868191383,95.85927185202274,0.022917570945957123,285.0,263.0,352.0,265.0,285.0,346.0,353.0,364.0,38.71750791183861,32.451975797316464,37.55559949444572,0.03330676411294478,0.07006487725330063
252,8.408408408408409,38.71750791183861,98.08159868191383,94.86832980505137,0.03330676411294478,285.0,263.0,349.0,265.0,285.0,346.0,353.0,364.0,38.71750791183861,33.705082220220895,37.55559949444577,0.03330676411294478,0.07006487725330063
253,8.441775108441776,38.71750791183861,98.08159868191383,94.86832980505137,0.03330676411294478,285.0,263.0,349.0,265.0,285.0,346.0,353.0,364.0,38.71750791183861,34.958188643125325,37.555599494445666,0.03330676411294478,0.07006487725330063
254,8.475141808475142,38.71750791183861,98.08159868191383,94.86832980505137,0.03330676411294478,285.0,263.0,349.0,265.0,285.0,346.0,353.0,364.0,38.71750791183861,36.21129506602975,37.555599494445666,0.03330676411294478,0.07006487725330063
255,8.508508508508509,38.71750791183861,98.08159868191383,94.86832980505137,0.03330676411294478,285.0,263.0,349.0,265.0,285.0,346.0,353.0,364.0,38.71750791183861,37.46440148893418,37.55559949444577,0.03330676411294478,0.07006487725330063
256,8.541875208541876,38.71750791183861,98.08159868191383,94.86832980505137,0.03330676411294478,285.0,263.0,349.0,265.0,285.0,346.0,353.0,364.0,38.71750791183861,38.71750791183861,37.55559949444577,0.03330676411294478,0.07006487725330063
257,8.575241908575242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07006487725330063
258,8.608608608608609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07296631826296626
259,8.641975308641976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08288120680047162
260,8.675342008675342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09279609533797699
261,8.70870870870871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10271098387548236
262,8.742075408742076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11262587241298773
263,8.775442108775442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1225407609504931
264,8.80880880880881,nan,78.30229881682912,94.92760399378044,0.19194498071303068,225.0,185.0,369.0,182.0,207.0,224.0,369.0,239.0,nan,nan,nan,0.19194498071303068,0.13245564948799848
265,8.842175508842177,nan,78.30229881682912,94.92760399378044,0.19194498071303068,225.0,185.0,369.0,182.0,207.0,224.0,369.0,239.0,nan,nan,nan,0.19194498071303068,0.14237053802550384
